0.00	7.40	0.16
0.00	5.40	0.16
0.00	6.70	0.15
0.00	5.80	0.13
0.00	9.70	0.13
0.00	6.50	0.13
0.00	6.50	0.13
0.10	7.50	0.12
0.00	6.20	0.11
0.00	4.90	0.11
0.00	6.00	0.11
1.00	5.20	0.12
4.60	4.80	0.13
0.90	5.30	0.13
0.00	6.90	0.13
0.00	4.10	0.15
0.00	3.10	0.17
0.00	4.50	0.13
1.20	6.80	0.14
4.00	7.40	0.16
0.00	5.30	0.16
0.90	9.80	0.14
0.00	11.00	0.10
0.00	6.20	0.08
0.00	6.70	0.07
0.00	7.10	0.06
0.00	6.40	0.06
0.00	7.90	0.06
0.00	7.80	0.06
0.00	6.10	0.05
0.00	7.10	0.04
0.00	6.70	0.04
0.00	9.00	0.04
0.00	6.30	0.03
0.00	6.60	0.03
0.00	5.80	0.03
0.50	7.00	0.03
6.30	5.70	0.03
0.30	6.30	0.04
0.00	7.10	0.04
1.90	4.90	0.06
13.10	6.50	0.12
1.80	7.00	0.20
0.00	6.30	0.15
3.30	6.80	0.13
2.80	5.00	0.13
0.50	7.00	0.12
1.20	6.40	0.11
0.00	7.30	0.09
0.00	5.70	0.07
0.00	5.70	0.06
22.30	5.50	0.12
0.00	7.00	0.91
0.00	6.10	0.53
0.00	5.50	0.26
0.00	7.30	0.17
0.90	7.60	0.12
0.00	6.70	0.10
1.70	7.50	0.08
1.90	5.20	0.07
4.20	7.10	0.13
4.40	6.80	0.21
0.00	7.00	0.13
0.00	7.00	0.12
2.10	4.20	0.09
11.90	4.80	0.10
17.60	4.40	0.27
0.30	5.70	0.48
2.80	8.40	0.35
0.00	6.50	0.27
2.00	9.90	0.21
0.00	7.70	0.16
0.00	6.10	0.09
6.20	4.00	0.08
2.30	6.20	0.14
2.60	7.20	0.28
0.70	6.60	0.32
0.40	7.70	0.21
0.00	4.60	0.17
0.10	4.20	0.13
1.50	4.90	0.13
33.00	2.70	0.12
36.80	2.30	0.84
71.80	2.10	13.62
15.70	3.10	21.34
5.30	6.50	7.97
6.60	2.60	4.28
15.70	4.50	6.33
66.20	2.00	5.72
11.00	2.40	25.79
76.90	3.90	28.40
5.80	5.90	44.91
0.00	7.70	12.69
0.10	7.20	7.63
0.00	9.90	4.73
0.00	9.80	3.18
0.00	7.20	2.31
0.00	4.80	1.86
16.90	2.40	1.96
9.50	2.20	2.59
5.80	3.60	7.14
0.00	5.10	6.00
4.40	4.10	4.98
2.80	4.30	3.86
5.70	6.10	3.81
1.20	3.40	3.78
4.30	4.50	3.26
5.70	5.80	3.27
1.70	6.70	3.12
1.30	7.70	3.08
0.60	4.90	2.50
2.30	7.40	1.96
0.00	7.50	1.64
0.00	6.70	1.37
1.30	6.30	1.24
0.70	4.90	1.15
0.00	5.00	1.04
0.00	7.10	0.98
0.00	6.60	0.89
0.00	7.50	0.82
11.80	5.00	0.82
2.10	6.30	0.89
0.90	6.50	0.93
3.30	6.80	0.82
4.20	2.00	0.82
14.80	3.40	0.94
0.00	6.20	1.08
0.00	7.10	0.98
7.40	7.30	1.12
0.00	7.00	1.26
0.00	6.30	0.93
2.50	6.90	0.82
0.00	5.30	0.80
0.00	7.60	0.74
0.00	8.00	0.69
1.70	6.80	0.66
3.00	6.00	0.66
0.00	5.00	0.66
2.00	2.70	0.72
0.10	7.20	0.82
0.00	5.50	0.82
0.00	6.90	0.82
0.00	7.50	0.78
0.00	7.20	0.69
0.00	7.90	0.66
0.00	6.50	0.64
0.00	6.80	0.57
0.00	7.10	0.52
0.90	5.70	0.48
0.80	6.20	0.48
0.00	6.40	0.48
0.10	5.50	0.46
21.60	5.20	0.65
0.70	6.10	0.90
0.20	7.10	0.77
0.00	4.10	0.72
2.00	3.40	0.66
0.00	6.60	0.70
0.00	6.30	0.74
0.00	6.50	0.69
0.00	5.10	0.66
4.80	4.20	0.66
36.20	1.60	1.09
41.80	1.70	2.29
9.70	2.10	3.09
109.00	2.40	17.23
25.00	2.90	55.83
2.30	5.00	11.24
5.80	4.90	7.03
7.30	4.10	5.62
1.80	3.90	4.16
0.10	4.80	3.05
2.50	3.10	2.46
9.10	2.50	2.40
4.00	1.60	2.74
13.90	2.90	13.10
10.60	2.40	8.36
26.90	2.50	10.52
0.70	3.00	11.16
12.90	4.00	10.19
0.00	4.30	5.64
0.50	3.10	3.85
0.10	2.60	3.14
0.30	4.70	2.70
5.70	5.10	2.36
0.00	5.30	2.13
0.00	4.50	1.83
0.00	4.50	1.67
0.00	4.80	1.47
0.00	5.30	1.36
0.00	4.80	1.24
1.00	4.80	1.15
0.00	5.30	1.04
0.00	3.80	1.00
0.00	5.30	0.95
0.00	5.20	0.86
0.00	4.10	0.82
0.00	3.80	0.80
0.00	4.00	0.76
0.00	4.80	0.76
0.00	4.80	0.76
0.00	4.40	0.74
0.00	4.50	0.69
3.00	2.80	0.68
14.10	3.20	0.80
6.40	1.70	0.96
13.40	2.40	1.13
4.60	3.60	1.54
1.10	3.80	1.69
3.00	3.00	1.34
0.00	5.10	1.12
0.00	4.70	0.98
0.00	3.50	0.89
0.10	3.00	0.82
6.10	1.30	0.80
58.70	1.20	1.00
74.30	0.80	15.52
101.70	3.50	133.10
0.00	2.20	27.16
0.80	2.80	9.16
0.70	3.30	6.62
1.80	3.00	4.78
0.00	2.70	3.75
0.90	2.90	3.09
4.40	2.50	2.76
1.60	2.80	2.58
0.40	2.20	2.21
0.40	2.30	2.00
4.20	2.00	1.83
28.70	2.10	3.66
1.00	2.70	9.15
0.00	3.90	3.90
0.00	4.10	2.67
0.00	4.60	2.13
0.00	2.50	1.83
0.00	2.30	1.70
0.00	4.60	1.52
0.00	1.70	1.35
0.00	3.20	1.31
1.50	1.90	1.32
0.00	3.60	1.15
0.00	3.80	1.05
0.00	4.50	0.96
0.00	1.80	0.96
0.10	2.60	0.93
0.00	2.60	0.89
0.10	4.60	0.87
0.50	1.40	0.81
0.40	3.10	0.77
0.00	4.00	0.75
0.00	3.10	0.71
0.00	2.60	0.69
0.00	2.20	0.63
0.00	2.20	0.59
0.00	2.40	0.59
0.00	2.70	0.59
0.00	2.30	0.59
0.00	2.60	0.56
0.00	4.20	0.52
0.00	4.00	0.52
0.00	4.00	0.49
0.00	2.60	0.43
0.00	1.60	0.40
0.10	2.60	0.42
0.50	3.00	0.45
0.00	1.80	0.43
1.30	3.20	0.40
0.50	1.80	0.40
0.30	3.30	0.44
2.00	1.80	0.52
0.00	3.40	0.49
0.00	3.20	0.45
0.20	3.80	0.43
0.00	4.00	0.38
0.00	4.80	0.35
0.80	3.30	0.33
0.00	4.00	0.30
0.00	4.70	0.30
0.00	4.60	0.30
0.00	3.60	0.28
0.00	3.80	0.25
0.00	3.90	0.25
0.00	4.00	0.25
0.00	3.00	0.25
0.00	4.30	0.25
0.00	4.10	0.25
0.00	3.10	0.25
0.00	4.10	0.25
0.00	4.60	0.25
0.00	3.60	0.25
0.00	5.10	0.25
0.00	4.90	0.25
0.00	4.80	0.25
0.00	4.30	0.25
0.00	4.20	0.24
0.00	2.70	0.23
0.00	2.70	0.25
0.00	3.10	0.25
0.00	3.60	0.25
0.10	4.10	0.27
0.00	5.20	0.28
0.00	4.20	0.24
0.00	3.80	0.21
0.00	1.90	0.21
0.00	2.70	0.21
0.00	3.50	0.21
0.00	3.80	0.21
0.00	4.20	0.20
0.00	4.20	0.17
0.00	3.30	0.17
0.00	2.10	0.16
0.00	4.20	0.14
0.00	2.30	0.14
0.60	2.90	0.14
0.00	1.90	0.15
0.00	3.00	0.17
1.90	3.40	0.17
16.60	4.20	0.22
0.00	4.40	0.26
0.00	3.60	0.21
0.00	3.90	0.20
0.80	3.90	0.17
0.00	3.90	0.17
0.00	3.70	0.17
0.00	3.50	0.17
0.20	4.40	0.17
0.30	4.40	0.17
0.10	5.50	0.17
0.00	5.00	0.17
5.20	1.60	0.16
30.20	2.90	0.54
0.00	5.50	1.01
0.00	6.50	0.63
0.00	5.90	0.36
0.00	5.30	0.27
0.00	6.00	0.20
0.00	6.40	0.16
0.00	6.80	0.14
0.00	6.50	0.14
0.00	6.30	0.13
0.00	4.60	0.12
0.00	5.40	0.12
0.00	5.60	0.12
0.00	5.70	0.13
0.00	7.30	0.14
0.00	7.20	0.14
0.00	5.40	0.14
0.00	4.60	0.14
0.00	5.70	0.14
0.30	9.00	0.13
0.00	7.50	0.11
0.00	7.20	0.09
0.00	5.50	0.07
0.00	6.10	0.07
0.00	4.90	0.07
0.00	5.50	0.06
0.00	5.30	0.07
0.30	4.80	0.06
0.00	3.30	0.06
8.80	3.60	0.07
2.40	4.30	0.21
10.50	5.00	0.38
0.40	3.90	0.37
1.10	6.20	0.34
0.00	6.70	0.22
0.00	6.00	0.16
0.00	5.90	0.14
0.00	4.90	0.13
0.10	4.80	0.11
0.00	5.30	0.09
1.30	3.10	0.09
0.20	5.50	0.10
1.00	5.70	0.13
2.40	5.50	0.17
0.00	5.50	0.23
0.80	6.10	0.21
0.00	4.70	0.14
13.00	6.40	0.18
3.00	4.60	0.22
1.00	5.90	0.16
0.20	6.10	0.13
0.30	4.50	0.11
0.20	5.60	0.09
0.40	5.30	0.07
0.00	5.70	0.07
0.80	4.20	0.08
9.90	5.40	0.11
0.00	5.30	0.12
0.80	5.90	0.09
0.00	6.10	0.07
2.90	4.10	0.07
0.90	4.10	0.07
2.90	4.80	0.06
32.70	4.60	0.23
3.10	6.50	0.40
0.20	6.60	0.19
0.00	3.50	0.12
0.00	7.40	0.09
0.00	5.60	0.07
2.10	5.60	0.06
0.10	6.40	0.05
3.30	7.60	0.06
0.00	4.50	0.07
0.00	5.90	0.07
1.50	5.20	0.06
0.30	5.40	0.05
0.00	4.90	0.05
4.20	5.50	0.05
0.00	4.80	0.06
12.90	2.00	0.12
35.00	5.00	1.50
0.00	5.30	1.79
0.00	6.40	0.82
0.00	6.80	0.52
0.00	7.70	0.36
0.00	7.10	0.28
0.00	8.80	0.24
0.00	3.90	0.18
0.00	4.00	0.14
29.70	2.90	0.24
0.00	5.00	0.42
7.10	4.30	0.38
0.00	6.20	0.25
2.70	5.70	0.25
21.20	4.10	0.38
0.00	7.60	0.58
1.50	4.10	0.54
0.00	7.70	0.43
0.00	6.40	0.38
0.00	7.50	0.33
0.00	5.20	0.28
0.00	4.30	0.25
45.40	2.00	0.34
58.90	6.10	8.02
8.90	6.10	5.20
17.20	4.00	3.32
0.00	3.60	2.02
6.90	4.20	3.69
6.70	6.10	2.75
3.40	6.90	2.31
0.10	5.00	1.58
10.90	6.60	1.48
0.00	5.60	1.43
0.00	7.00	1.10
0.00	7.90	0.94
0.00	7.50	0.85
0.00	7.90	0.73
0.00	6.70	0.64
0.00	8.00	0.59
0.00	8.10	0.55
0.00	7.50	0.45
0.00	7.90	0.42
0.00	8.10	0.38
0.00	8.50	0.33
31.80	4.20	0.47
6.70	6.90	0.67
0.00	6.50	0.59
0.00	6.40	0.57
12.00	7.40	0.58
0.20	8.00	0.57
0.10	9.00	0.42
0.00	9.40	0.40
0.00	9.60	0.35
0.00	8.90	0.31
0.00	8.10	0.28
11.90	3.00	0.47
0.00	2.70	0.70
0.20	5.20	0.53
0.00	4.20	0.40
3.10	6.40	0.37
0.40	7.30	0.39
0.00	7.00	0.37
0.90	8.70	0.27
0.00	7.40	0.23
0.00	7.60	0.19
0.00	7.80	0.17
0.00	5.60	0.16
0.00	3.40	0.14
1.50	7.30	0.15
0.00	8.20	0.17
0.10	4.40	0.17
1.80	7.30	0.17
0.70	7.20	0.21
0.00	7.30	0.25
4.10	6.00	0.19
8.20	3.00	0.20
21.20	4.80	0.31
6.50	5.50	0.48
4.00	4.90	0.53
6.80	6.30	0.49
2.50	5.00	0.62
3.90	5.60	0.63
3.60	7.70	0.82
0.00	6.40	1.09
2.20	3.10	0.91
7.20	7.10	0.94
0.10	7.40	0.97
0.00	7.30	0.75
1.40	7.10	0.72
0.00	7.30	0.67
0.00	7.60	0.53
0.00	7.60	0.42
0.20	5.50	0.42
0.00	3.80	0.42
0.30	2.40	0.42
13.10	1.50	0.49
7.10	4.40	0.73
11.20	4.70	1.10
0.00	6.80	1.36
4.60	7.50	1.38
0.00	8.90	1.24
0.00	6.60	1.05
0.00	3.10	0.89
21.30	5.20	0.85
0.70	4.50	0.89
8.20	6.40	0.77
5.10	5.90	0.77
1.20	6.50	0.75
2.10	5.00	0.67
22.50	6.20	0.59
4.10	7.20	0.62
10.30	2.20	0.63
71.70	1.70	1.89
4.60	3.80	5.39
5.50	5.10	2.21
0.00	4.50	1.76
0.00	6.20	1.49
0.00	6.10	1.27
0.30	6.30	1.09
0.00	5.50	0.94
2.10	4.70	0.87
1.70	6.10	0.81
0.70	5.50	0.73
0.00	5.00	0.64
3.80	5.50	0.59
0.20	5.00	0.59
0.00	5.10	0.55
0.60	6.10	0.47
0.00	5.90	0.45
0.80	3.90	0.42
4.40	2.30	0.42
16.70	1.50	0.98
22.80	3.40	8.65
7.40	2.30	5.14
14.70	3.20	4.32
2.10	3.00	4.15
7.40	4.40	3.52
0.00	4.50	3.12
0.50	4.40	2.43
0.00	6.00	1.96
0.30	4.60	1.64
0.00	4.20	1.38
0.10	4.80	1.27
0.00	5.40	1.12
0.00	6.00	1.00
0.00	5.40	0.91
0.00	4.70	0.81
0.00	4.50	0.75
0.00	4.10	0.67
4.20	2.90	0.59
0.20	3.10	0.63
5.10	2.20	0.66
0.00	4.00	0.62
0.00	4.90	0.63
0.20	3.90	0.56
0.30	2.90	0.52
57.10	1.90	2.16
19.40	1.50	8.16
46.60	3.20	18.86
11.70	4.70	10.86
0.00	4.60	4.97
0.00	4.80	3.18
0.00	4.40	2.31
0.00	4.00	1.83
0.00	4.40	1.49
0.00	4.40	1.24
0.00	4.60	1.05
0.00	4.60	0.94
0.00	3.40	0.85
3.70	1.10	0.86
25.90	5.20	3.19
0.00	3.40	1.42
0.00	3.30	0.92
0.00	2.90	0.81
0.00	2.40	0.75
0.00	3.20	0.69
0.30	3.80	0.66
0.10	2.30	0.63
10.20	3.30	0.78
0.00	2.60	0.95
0.00	2.60	0.70
0.00	2.90	0.61
4.70	2.70	0.52
3.80	2.40	0.54
0.00	3.50	0.58
