0.00	6.90	0.00
0.00	5.70	0.00
0.00	4.40	0.00
16.80	5.00	0.00
0.00	6.30	0.00
0.00	6.70	0.00
0.00	6.10	0.00
1.30	2.10	0.00
24.10	4.10	0.00
0.00	5.40	0.00
0.00	5.40	0.00
0.80	3.10	0.00
12.40	5.30	0.00
0.00	6.90	0.00
0.00	7.40	0.00
0.00	5.20	0.00
18.50	5.30	0.00
1.30	6.20	0.00
0.50	5.40	0.00
3.00	6.00	0.00
0.00	6.90	0.00
0.00	6.30	0.00
0.00	7.40	0.00
0.00	5.70	0.00
0.00	6.40	0.00
0.00	6.50	0.00
0.00	7.60	0.00
0.00	8.30	0.00
0.00	9.20	0.00
0.00	10.40	0.00
0.00	5.30	0.00
0.00	8.10	0.00
0.00	9.40	0.00
0.00	9.80	0.00
0.00	11.00	0.00
0.00	8.50	0.00
0.00	9.20	0.00
0.00	8.20	0.00
5.80	5.60	0.00
15.50	8.50	0.00
0.00	11.10	0.00
0.00	8.60	0.00
0.00	7.90	0.00
0.00	9.00	0.00
0.00	8.90	0.00
0.00	11.40	0.00
0.00	8.40	0.00
0.00	8.10	0.00
0.00	8.40	0.00
0.00	8.20	0.00
0.00	8.80	0.00
0.00	9.70	0.00
0.00	10.10	0.00
0.00	9.20	0.00
0.00	11.30	0.00
0.00	6.90	0.00
45.70	8.00	3.91
0.00	4.40	0.30
15.00	2.80	2.63
2.50	3.90	0.10
2.80	5.10	0.31
1.80	8.20	0.01
0.00	4.80	0.00
0.00	6.10	0.00
1.00	5.20	0.00
0.00	6.90	0.00
0.00	6.50	0.00
0.00	6.70	0.00
5.10	4.10	0.00
16.80	2.50	0.00
1.00	2.30	0.00
4.60	4.30	0.00
23.60	5.80	0.00
3.60	2.70	0.00
9.70	8.30	0.00
18.00	7.10	0.00
0.00	7.00	0.00
3.60	6.00	0.00
0.00	8.20	0.00
0.00	6.50	0.00
0.00	6.40	0.00
0.00	6.70	0.00
1.00	6.60	0.00
0.00	7.70	0.00
0.00	8.70	0.00
0.00	8.30	0.00
0.00	8.90	0.00
0.00	9.40	0.00
0.00	9.80	0.00
0.00	9.20	0.00
0.00	9.50	0.00
3.60	5.40	0.00
0.00	7.80	0.00
0.00	8.80	0.00
0.00	8.60	0.00
0.00	7.80	0.00
0.00	6.10	0.00
5.60	2.50	0.00
7.10	6.60	0.00
0.00	5.00	0.00
0.00	7.20	0.00
0.00	7.70	0.00
0.00	7.90	0.00
0.00	9.10	0.00
0.00	9.00	0.00
0.00	8.70	0.00
0.00	9.10	0.00
0.00	9.10	0.00
1.80	6.90	0.00
0.00	8.00	0.00
0.00	8.00	0.00
0.80	4.40	0.00
33.00	1.90	0.00
12.70	3.40	0.00
5.30	2.00	0.00
16.50	2.70	0.00
3.00	5.30	0.00
0.50	8.00	0.00
0.00	8.20	0.00
0.00	8.70	0.00
5.30	7.50	0.00
0.00	6.60	0.00
0.00	6.20	0.00
0.00	6.00	0.00
0.00	6.20	0.00
1.80	5.50	0.00
3.60	5.90	0.00
0.00	7.00	0.00
0.00	5.50	0.00
0.50	7.00	0.00
0.00	8.10	0.00
0.00	8.70	0.00
2.80	6.80	0.00
0.00	8.50	0.00
0.00	8.70	0.00
0.00	8.60	0.00
0.00	7.70	0.00
29.50	4.50	3.32
15.00	6.70	0.04
0.00	7.70	0.01
0.00	6.00	0.02
17.80	7.10	0.01
0.00	5.60	0.01
1.80	2.50	0.00
39.10	5.70	0.00
6.60	7.70	0.00
0.00	8.50	0.00
0.00	7.20	0.00
0.00	7.70	0.00
0.00	7.90	0.00
0.00	8.20	0.00
0.00	7.60	0.00
0.00	6.50	0.00
0.80	4.30	0.00
0.00	4.90	0.00
2.00	5.10	0.00
1.30	7.30	0.00
0.00	6.60	0.00
0.00	6.90	0.00
0.00	6.50	0.00
0.00	7.20	0.00
0.00	6.20	0.00
0.00	6.20	0.00
0.00	5.30	0.00
0.00	5.30	0.00
0.00	4.10	0.00
0.00	2.10	0.00
10.20	5.80	0.00
0.00	5.90	0.00
8.60	4.70	0.00
0.00	6.40	0.00
21.60	5.20	0.21
51.80	4.40	2.83
14.00	5.60	3.53
0.00	6.00	0.42
0.00	6.00	0.14
0.00	7.40	0.04
0.00	7.00	0.01
0.00	7.00	0.00
0.00	8.00	0.00
0.00	5.70	0.00
0.00	6.00	0.00
0.00	5.70	0.00
0.00	5.90	0.00
0.00	5.20	0.00
0.00	6.10	0.00
0.00	6.00	0.00
0.00	6.30	0.00
0.00	8.70	0.00
0.00	5.90	0.00
0.00	5.30	0.00
0.50	5.00	0.00
1.30	3.90	0.00
5.10	5.10	0.00
0.00	4.50	0.00
0.00	5.10	0.00
0.00	4.60	0.00
0.00	4.10	0.00
0.00	4.70	0.00
0.00	4.40	0.00
8.10	3.70	0.00
0.00	3.70	0.00
0.00	3.80	0.00
0.00	1.90	0.00
9.70	4.60	0.00
0.00	2.90	0.00
32.50	3.50	0.00
0.00	4.60	0.00
0.00	5.20	0.00
0.00	5.80	0.00
0.00	4.80	0.00
0.00	4.70	0.00
1.80	3.30	0.00
2.80	3.20	0.00
0.00	4.10	0.00
7.10	4.50	0.00
0.00	2.80	0.00
0.00	5.40	0.00
0.00	5.10	0.00
0.00	4.10	0.00
0.00	4.20	0.00
0.00	5.40	0.00
0.00	5.10	0.00
0.00	4.00	0.00
0.00	3.50	0.00
0.00	3.50	0.00
0.00	3.10	0.00
0.00	3.40	0.00
1.80	3.70	0.00
0.00	3.70	0.00
0.00	5.50	0.00
0.00	5.80	0.00
0.00	3.60	0.00
0.00	3.50	0.00
0.00	3.60	0.00
0.00	4.50	0.00
0.00	5.10	0.00
0.00	4.70	0.00
0.00	2.20	0.00
0.00	2.40	0.00
1.30	2.20	0.00
7.90	2.30	0.00
0.00	4.30	0.00
0.00	3.40	0.00
0.00	4.00	0.00
0.00	3.00	0.00
0.00	2.30	0.00
5.80	0.80	0.00
7.90	1.70	0.00
30.20	1.90	0.00
1.80	2.80	0.00
0.00	3.60	0.00
0.00	4.20	0.00
0.00	3.90	0.00
0.00	4.60	0.00
0.00	3.90	0.00
0.00	3.40	0.00
0.00	3.10	0.00
0.00	3.60	0.00
0.00	2.00	0.00
0.00	2.90	0.00
0.00	3.30	0.00
0.00	3.70	0.00
0.00	3.00	0.00
0.00	3.40	0.00
0.00	3.30	0.00
0.00	3.10	0.00
0.00	3.80	0.00
0.00	3.30	0.00
0.00	2.80	0.00
0.00	2.30	0.00
0.00	2.40	0.00
1.30	2.80	0.00
0.00	2.80	0.00
0.00	3.10	0.00
0.00	2.30	0.00
0.50	3.00	0.00
0.00	3.70	0.00
0.00	4.30	0.00
0.00	3.70	0.00
0.00	2.70	0.00
0.00	3.30	0.00
2.00	2.20	0.00
7.90	1.20	0.00
11.70	3.90	0.00
0.00	4.50	0.00
0.00	2.30	0.00
7.60	1.60	0.00
4.80	3.50	0.00
0.00	3.80	0.00
0.00	4.00	0.00
0.00	4.40	0.00
0.00	4.10	0.00
0.00	4.70	0.00
0.00	3.70	0.00
0.00	3.10	0.00
0.00	5.50	0.00
0.00	4.40	0.00
0.00	5.30	0.00
0.00	5.40	0.00
0.00	4.60	0.00
0.00	4.00	0.00
0.00	2.90	0.00
0.50	2.40	0.00
0.00	2.20	0.00
0.00	3.80	0.00
0.00	3.50	0.00
0.00	4.50	0.00
0.00	2.10	0.00
14.70	1.70	0.00
1.00	2.10	0.00
1.00	1.40	0.00
23.60	3.60	0.00
0.00	3.50	0.00
0.00	5.40	0.00
0.00	4.80	0.00
0.00	3.50	0.00
0.00	2.70	0.00
0.00	1.90	0.00
0.50	2.90	0.00
8.10	1.00	0.00
15.00	2.70	0.00
0.00	3.80	0.00
0.00	5.30	0.00
0.00	6.00	0.00
0.00	5.10	0.00
0.00	5.10	0.00
0.00	4.80	0.00
0.00	4.80	0.00
0.00	4.70	0.00
0.00	3.40	0.00
0.00	2.60	0.00
0.80	3.30	0.00
5.10	4.80	0.00
0.00	6.00	0.00
0.00	6.00	0.00
